index,long,lat,file_path
137,-90.18437990000001,38.624615,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn24s654.jpg
138,-90.1843936,38.624589300000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn26s846.jpg
139,-90.1844045,38.6245636,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn29s406.jpg
140,-90.18441920000001,38.6245332,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn32s322.jpg
141,-90.18443040000001,38.624503,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn35s267.jpg
142,-90.18444120000001,38.6244711,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn38s369.jpg
143,-90.184453,38.6244435,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn41s077.jpg
144,-90.18446780000001,38.6244165,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn43s396.jpg
145,-90.1844775,38.6243878,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn45s738.jpg
146,-90.1844887,38.6243604,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn47s786.jpg
147,-90.184498,38.6243326,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn50s025.jpg
148,-90.18451110000001,38.6243047,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn52s662.jpg
149,-90.1845177,38.6242724,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn55s094.jpg
150,-90.18452500000001,38.6242419,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn57s517.jpg
151,-90.1845347,38.6242106,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H32mn59s576.jpg
152,-90.184545,38.6241832,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn02s031.jpg
153,-90.18456210000001,38.6241529,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn04s068.jpg
154,-90.1845855,38.6241279,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn06s781.jpg
155,-90.1846079,38.6241045,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn09s204.jpg
156,-90.1846246,38.6240795,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn11s526.jpg
157,-90.1846459,38.6240522,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn14s163.jpg
158,-90.18466260000001,38.6240272,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn16s487.jpg
159,-90.1846769,38.6239988,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn18s602.jpg
160,-90.18469160000001,38.6239721,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn20s991.jpg
161,-90.18471190000001,38.6239436,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn23s347.jpg
162,-90.1847326,38.6239143,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn26s434.jpg
163,-90.1847534,38.6238896,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn28s730.jpg
164,-90.18477940000001,38.6238678,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn31s536.jpg
165,-90.1848116,38.6238456,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn34s538.jpg
166,-90.1848406,38.623823200000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn37s346.jpg
167,-90.1848709,38.6238049,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn39s510.jpg
168,-90.1848949,38.6237839,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn41s806.jpg
169,-90.1849187,38.6237606,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn44s142.jpg
170,-90.1849423,38.623740500000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn46s261.jpg
171,-90.1849741,38.6237148,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn49s816.jpg
172,-90.18500250000001,38.6236908,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn52s040.jpg
173,-90.18503290000001,38.6236715,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn54s744.jpg
174,-90.1850668,38.6236594,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn57s075.jpg
175,-90.1850969,38.6236558,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H33mn58s827.jpg
176,-90.1851237,38.6236575,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn00s346.jpg
177,-90.1851412,38.6236629,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn01s636.jpg
178,-90.1851535,38.623673000000004,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn03s074.jpg
179,-90.1851619,38.6237042,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn05s553.jpg
180,-90.1851642,38.6237346,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn07s928.jpg
181,-90.1851697,38.6237639,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn09s896.jpg
182,-90.1851753,38.623792,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn12s102.jpg
183,-90.1851809,38.6238198,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn14s632.jpg
184,-90.1851886,38.6238535,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn17s020.jpg
185,-90.185191,38.6238826,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn19s247.jpg
186,-90.18519450000001,38.623904,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn21s015.jpg
187,-90.1852022,38.6239329,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn23s531.jpg
188,-90.1852058,38.6239411,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn24s066.jpg
189,-90.1852093,38.6239728,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn26s575.jpg
190,-90.1852032,38.6240008,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn28s987.jpg
191,-90.18519810000001,38.6240313,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn31s773.jpg
192,-90.18518900000001,38.6240574,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn34s341.jpg
193,-90.1851864,38.624069,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn34s882.jpg
194,-90.1851816,38.6240789,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn36s270.jpg
195,-90.18518370000001,38.6240898,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn37s146.jpg
196,-90.18519450000001,38.6240973,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn37s811.jpg
197,-90.1852008,38.6240976,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn38s630.jpg
198,-90.1852142,38.6240705,./data/vDBs7Zo6ENu8gkQ3fKJnbz/2025-04-25_21H34mn41s029.jpg
