index,long,lat,file_path
112,-90.190212672525,38.62635775865834,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn26s496.jpg
113,-90.190212672525,38.62635775865834,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn26s981.jpg
114,-90.19025396801668,38.62635103211389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn29s593.jpg
115,-90.1902849257139,38.6263687114,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn31s533.jpg
116,-90.19030625787501,38.62638090661111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn33s987.jpg
117,-90.19030625787501,38.62638090661111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn34s534.jpg
118,-90.19030495587778,38.626413525222226,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn35s596.jpg
119,-90.19030495587778,38.626413525222226,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn36s167.jpg
120,-90.19032241696111,38.626427845625,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn36s626.jpg
121,-90.19032241696111,38.626427845625,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn37s379.jpg
122,-90.19033326654444,38.62643233610834,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn37s982.jpg
123,-90.19035269614723,38.62643827842778,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn38s662.jpg
124,-90.19035269614723,38.62643827842778,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn39s214.jpg
125,-90.19038945875278,38.626430824622226,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn40s527.jpg
126,-90.19038945875278,38.626430824622226,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn41s086.jpg
127,-90.19040175434166,38.62643204106944,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn42s268.jpg
128,-90.19042054545834,38.62643534226667,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn43s161.jpg
129,-90.19042054545834,38.62643534226667,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn43s665.jpg
130,-90.19043538746945,38.626441489708334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn44s186.jpg
131,-90.19045429010278,38.62645128871389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn44s765.jpg
132,-90.19045824043889,38.626459922875,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn45s763.jpg
133,-90.19045824043889,38.626459922875,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn46s552.jpg
134,-90.19049657213056,38.626467958161115,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn47s520.jpg
135,-90.19054496476389,38.62646395513333,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn49s543.jpg
136,-90.19055633068612,38.62647970688611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn51s056.jpg
137,-90.19055633068612,38.62647970688611,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn51s623.jpg
138,-90.19057139475001,38.626484028791666,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn52s225.jpg
139,-90.19058575710278,38.62649356394722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn52s803.jpg
140,-90.19058575710278,38.62649356394722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn53s363.jpg
141,-90.19059731531667,38.626492890202776,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn53s838.jpg
142,-90.19059731531667,38.626492890202776,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn54s403.jpg
143,-90.1906316152639,38.626509970308334,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn55s498.jpg
144,-90.19064468495834,38.62651334931667,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn57s313.jpg
145,-90.19065925142223,38.626512732308335,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H04mn57s815.jpg
146,-90.19068706483334,38.62652320483333,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn01s495.jpg
147,-90.19073111213056,38.62653861637778,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn03s558.jpg
148,-90.19078106959722,38.626545340944446,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn05s507.jpg
149,-90.19078106959722,38.626545340944446,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn06s317.jpg
150,-90.19081790616389,38.62655547732222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn07s521.jpg
151,-90.19086092116389,38.62655754305833,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn09s496.jpg
152,-90.19088044763056,38.62655406094722,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn11s862.jpg
153,-90.19089249902778,38.62656026277222,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn13s006.jpg
154,-90.19089449857778,38.62656373843889,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn13s957.jpg
155,-90.19089430921944,38.626571078455555,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn14s765.jpg
156,-90.19093207873334,38.62657289371389,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn17s505.jpg
157,-90.19094781915555,38.62657113308333,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn18s769.jpg
158,-90.19096879178333,38.62657814231111,./data/vPbqrpQm9BKEynlRtS8VN4\2024-09-09_13H05mn21s402.jpg
